stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
500512,GBELP,"Lycée Paul Langevin",43.8112077023,4.6408557205,0
500513,BLEON,"Place Gilles Léontin",43.8608797974,4.6913932636,0
500514,CAPEC,"Caphan école",43.6556740517,4.7995861566,0
500515,CAPEC2,"Caphan école",43.6555927156,4.7997026318,0
500516,BCLA,"La Clastre",43.865589471,4.6886771487,0
500720,MCD83,"CD83Route Eyguières",43.6640086512,4.7123378415,0
500518,MOEGL,"Moulès Eglise",43.6557935183,4.7399634438,0
500519,MOEGL2,"Moulès Eglise",43.6558081895,4.7401126865,0
500721,PSLLE,"Lycée H. Leroy",43.3869203152,4.8028405933,0
500722,PSLLE2,"Lycée H. Leroy",43.3867061206,4.8031642216,0
500723,PSLMA,"Mairie Port St Louis",43.3872696447,4.8040760657,0
500724,PSLRO,"Collège Robespierre",43.3905434452,4.8054976202,0
500725,PSLRO2,"Collège Robespierre",43.3904749286,4.8054468962,0
500726,PSLST,"Stade le Taberner",43.3940453419,4.7979319748,0
500750,PSLST2,"Stade le Taberner",43.3939260444,4.7980378133,0
500751,PSLVA2,"Vauban",43.397824628,4.7941988054,0
500752,PSLVAU,"Vauban",43.3978056648,4.7941432782,0
500526,RAPHG,"Raphèle Eglise",43.646504195,4.710890966,0
500527,RAPHG2,"Raphèle Eglise",43.6467914925,4.7110654489,0
500528,RAPV,"Raphèle Centre",43.6446739092,4.7183761116,0
500529,RAPV2,"Raphèle Centre",43.6448378338,4.7185377389,0
500530,RDAU1,"Ecole Daudet Raphèle",43.6471018095,4.7169976184,0
500531,RDAU2,"Ecole Daudet Raphèle",43.6472186024,4.7170024897,0
500727,SGPIE1,"Plage de Piémanson",43.3478555049,4.7839509863,0
500757,SMANG,"Angelets",43.6477509422,4.8037581652,0
500533,SMBB,"Caphan Bois de Boulogne",43.6526093906,4.7885140841,0
500535,SMBP,"Bld de Provence",43.6365728061,4.8016035108,0
500536,SMBP2,"Bld de Provence",43.6364390151,4.8016046977,0
500537,SMBRS,"Mas Boussard",43.6369884452,4.798850301,0
500538,SMBRS2,"Mas Boussard",43.6373848309,4.7992140873,0
500539,SMBSJ,"Beauséjour",43.6600104396,4.7480752837,0
500540,SMBSJ2,"Beauséjour",43.6592642204,4.7407908689,0
500541,SMCAP,"Caphan Boulangerie",43.6549130506,4.7933040602,0
500542,SMCAP2,"Caphan Boulangerie",43.6549892203,4.7933158545,0
500545,SMCC,"Cuisine Centrale",43.6338979873,4.79921378,0
500546,SMCC2,"Cuisine Centrale",43.6341604759,4.7998302252,0
500549,SMDY,"Dynamite est",43.6104536107,4.785350484,0
500550,SMDYO,"Dynamite Ouest",43.6119192919,4.7810298786,0
500551,SMDYV,"Dynamite village",43.6126565813,4.7834693934,0
500555,SMECP,"Ecole Pagnol",43.6357929954,4.8027746964,0
500556,SMEE,"Entrée Ecopôle",43.627754959,4.8032615384,0
500557,SMEE2,"Entrée Ecopôle",43.6264015442,4.8019813771,0
500558,SMEGL,"Maison des Associations",43.6373232782,4.8064524026,0
500559,SMEGL2,"Maison des Associations",43.6373979709,4.8063318173,0
500560,SMFET,"Salle des Fêtes",43.6392489012,4.8104345551,0
500561,SMFET2,"Salle des Fêtes",43.639287506,4.8104176551,0
500563,SMGA,"Gare de Saint-Martin-de-Crau",43.6222500401,4.8005170756,0
500564,SMGAD,"Relais du Gardian",43.6392329678,4.7398086273,0
500565,SMGAD2,"Relais du Gardian",43.6392664241,4.7398711711,0
500566,SMHG,"La Crèche",43.6352100752,4.814906369,0
500567,SMHG2,"La Crèche",43.6353900313,4.8149018009,0
500568,SMHR,"Saunier",43.6370927661,4.7454719807,0
500569,SMHR2,"Saint Hippolyte",43.6358471297,4.7530430857,0
500755,SMHR3,"Saint Hippolyte",43.6358470426,4.7529966528,0
500570,SMIMV,"L'imprévu",43.6351815669,4.761741201,0
500571,SMIMV2,"L'Imprévu",43.6353586669,4.761512711,0
500572,SMJJA,"Jean Jaurès",43.641527388,4.8021108054,0
500573,SMJJA2,"Jean Jaurès",43.6414413553,4.8019399241,0
500576,SMLAD,"Les Lavandins",43.6395931363,4.8150897187,0
500577,SMLAD2,"Les Lavandins",43.6394502623,4.815143878,0
500578,SMLAV,"Lavoisier",43.6254503955,4.7991766667,0
500579,SMLAV2,"Lavoisier",43.6254871333,4.7992416943,0
500580,SMLEO,"Léon Blum",43.6360119594,4.8211133566,0
500581,SMLEO2,"Léon Blum",43.6358854786,4.821138805,0
500582,SMLIO,"Lion d'or",43.6411916656,4.8183228901,0
500583,SMLIO2,"Lion d'or",43.6412345804,4.8184122083,0
500585,SMMAN,"Manades",43.6331033106,4.8142794312,0
500586,SMMAN2,"Manades",43.6329284702,4.8140605949,0
500587,SMMED,"Rdp Mediterrannée",43.6370441152,4.7957100954,0
500588,SMMED2,"Rdp de la Méditerrannée",43.6369921643,4.7955724336,0
500589,SMMEN,"Pierre Mendès France Nord",43.641342945,4.8236315676,0
500590,SMMEN2,"Pierre Mendès France Nord",43.6415439471,4.8237873709,0
500744,SMMES,"Pierre Mendès France Sud",43.6398036458,4.8238949485,0
500745,SMMES2,"Pierre Mendès France Sud",43.6398506458,4.8240997576,0
500591,SMPCA,"Cabrau",43.6320620313,4.8038678159,0
500592,SMPCA2,"Cabrau",43.6325444469,4.8040565795,0
500593,SMPIS,"Piscine",43.6381931903,4.8238797147,0
500594,SMPIS2,"Piscine",43.6376137322,4.8236594497,0
500595,SMPLA,"Planton",43.6355443042,4.8178328257,0
500596,SMPLA2,"Planton",43.6356109969,4.8180616853,0
500597,SMRIE1,"Collège Charloun Rieu St Martin de Crau",43.642004474,4.8082987848,0
500598,SMRIE2,"Collège Charloun Rieu St Martin de Crau",43.6420431556,4.8084753663,0
500599,SMRIM1,"Rimandière",43.6344371766,4.8104651339,0
500600,SMRIM2,"Rimandière",43.6346403964,4.8104754889,0
500601,SMSAL,"CC du Salat",43.6403607413,4.7984509573,0
500602,SMSAL2,"CC du Salat",43.6410679496,4.7984435399,0
500603,SMSTAD,"Stade St Martin de Crau",43.6399127432,4.8036608129,0
500604,SMTRI,"Trident",43.6400178927,4.8138196262,0
500605,SMTRI2,"Trident",43.6400747953,4.813641778,0
500606,SMV,"Mairie",43.6385512609,4.8115473322,0
500607,SMV2,"Mairie",43.6383889889,4.81156506,0
500608,SMVAL,"Valboisé",43.6419823636,4.8090206695,0
500609,SMVAL2,"Valboisé",43.64184675,4.8090031861,0
500610,SPMPOS,"La Poste",43.8590378396,4.6485569955,0
500728,TALI,"Mas d'Alivon Gaveau",43.750457777,4.6643969937,0
500612,TASEV,"Avenue Séverine",43.8157314895,4.6645518734,0
500613,TASEV2,"Avenue Séverine",43.8157204747,4.6646461242,0
500614,TASNCF,"Gare de Tarascon",43.8014058869,4.6575985905,0
500615,TBOS,"Mas de Bosc",43.7518221394,4.6558081572,0
500616,TCASS,"Collège René Cassin",43.8187268177,4.6628470379,0
500617,TCECI,"Sainte Cécile",43.8066524752,4.6707969564,0
500618,TCHAB,"A. Chabaud",43.8116673793,4.6677604971,0
500619,TCHAB2,"A. Chabaud",43.811586659,4.6678549902,0
500620,TCIM,"Cimetière St-Georges",43.8097900632,4.67058412,0
500621,TCLAN,"Croix de Lansac",43.766051438,4.6689477746,0
500729,TCLAN2,"Croix de Lansac",43.7659265885,4.6676963329,0
500623,TCOND,"Porte Condamine",43.8086399144,4.6636804973,0
500624,TCOND2,"Porte Condamine",43.8085968608,4.66374859,0
500625,TDAUD,"Lycée Alphonse Daudet",43.8018625216,4.6645675148,0
500626,TDAUD2,"Lycée Alphonse Daudet",43.8019426491,4.6646577096,0
500627,TDESP,"Gustave Desplaces",43.8015336054,4.6547789967,0
500628,TDESP2,"Gustave Desplaces",43.8014757347,4.6549621143,0
500629,TFERR,"Les Ferrages",43.8066548734,4.6649288299,0
500630,TFERR2,"Les Ferrages",43.8065955122,4.6649186406,0
500631,TGAB,"St Gabriel",43.7671376972,4.6904200512,0
500632,TGAB2,"St Gabriel",43.7671969422,4.6905908019,0
500633,TGAIL2,"Château Gaillard",43.8110011537,4.6565671542,0
500634,TGAILL,"Château Gaillard",43.8110034457,4.6566176989,0
500635,TGEND,"Gambetta",43.8041510836,4.6627418593,0
500636,TGEND2,"Gambetta",43.804157343,4.6628693926,0
500730,TGMAS,"Le grand Mas",43.762992172,4.6605430405,0
500638,TGOUV,"Avenue Gouvernet",43.813245835,4.6600995689,0
500639,TGOUV2,"Avenue Gouvernet",43.8133005607,4.660063769,0
500748,TGRA,"Mas Granier",43.7807925655,4.6578662149,0
500731,TGRES,"Mas de Gresille",43.790201304,4.6630719719,0
500732,TGRES2,"Mas de Gresille",43.7902059722,4.6631163884,0
500642,THOP,"Centre Hospitalier",43.7988741602,4.6658429055,0
